index,labels,comment_length,word_count,comment_clean
5760,[0 0 0 0 0 0 1],132,14,ibrs asynchronously processed namenode next clientprotocoladdblock may throw notreplicatedyetexception
5761,[1 0 0 0 0 0 0],201,26,retry clientprotocoladdblock throw notreplicatedyetexception addblock also commits previous block fails enough ibrs processed namenode
5762,[1 0 0 0 0 0 0],36,6,require argument
5763,[1 0 0 0 0 0 0],137,23,measure fast replication monitor compute datanode work run one thread work scheduled
5765,[1 0 0 0 0 0 0],75,11,start datanodes create bunch file generate block report
5766,[1 0 0 0 0 0 0],33,4,stop replication monitor
5768,[1 0 0 0 0 0 0],32,3,decommission datanodes
5772,[0 0 0 1 0 0 0],36,5,param aargs command line parameter
5773,[1 0 0 0 0 0 0],29,5,main method benchmark
5774,[1 0 0 0 0 0 0],25,4,start namenode
5777,[1 0 0 0 0 0 0],15,2,configurable
5779,[0 0 0 0 1 0 0],17,2,link levelerror
5780,[0 0 0 0 1 0 0],51,2,link namenoderpcserverrefreshusertogroupsmappings
5781,[0 0 0 0 1 0 0],8,1,docroot
5783,[0 0 1 0 0 0 0],1784,251,benchmark involve hadoop component except namenode operation executed calling directly respective namenode method namenode real component simulated benchmark support hrefdocroothadoopprojectdisthadoopcommoncommandsmanualhtmlgenericoptions standard commandline optionsa use remote namenode ttfstt option config ttdfsnamenodefslimitsminblocksizett set command line argument benchmark include ol litotal number operation performedli linumber thread run operationsli lifollowed operation specific input parametersli liloglevel l specifies logging level benchmark run default logging level link levelerrorli liugcacherefreshcount g cause benchmark call link namenoderpcserverrefreshusertogroupsmappings every g operation purge namenodes user group cache default refresh never calledli likeepresults clean namespace executionli liuseexisting recreate namespace use existing datali ol benchmark first generates input thread input generation overhead effect resulting statistic number operation performed thread practically precisely difference number operation performed two thread exceed benchmark executes specified number operation using specified number thread output resulting stats
5784,[1 0 0 0 0 0 0],115,19,need many handler since thread simulates handler calling namenode method directly
5785,[1 0 0 0 0 0 0],47,7,turn minimum block size verification
5788,[1 0 0 0 0 0 0],147,22,base class collecting operation statistic overload class order run statistic specific namenode operation
5789,[1 0 0 0 0 0 0],21,4,number thread
5790,[1 0 0 0 0 0 0],33,5,number operation requested
5791,[1 0 0 0 0 0 0],33,5,number operation executed
5792,[1 0 0 0 0 0 0],27,7,sum time op
5794,[1 0 0 0 0 0 0],37,7,dont clean base directory exit
5795,[1 0 0 0 0 0 0],34,6,logging level error default
5796,[1 0 0 0 0 0 0],34,6,user group cache refresh count
5797,[1 0 0 0 0 0 0],22,3,operation name
5798,[1 0 0 0 0 0 0],36,5,parse command line argument
5799,[1 0 0 0 0 0 0],46,7,generate input daemon thread
5800,[1 0 0 0 0 0 0],165,23,corresponds arg argument link executeopint int string different meaning depending operation performed
5801,[1 0 0 0 0 0 0],35,4,execute namenode operation
5802,[1 0 0 0 0 0 0],45,7,print result benchmarking
5803,[1 0 0 0 0 0 0],27,5,thread index nrthreads
5804,[1 0 0 0 0 0 0],42,6,execute separate thread
5805,[1 0 0 0 0 0 0],84,12,numthreads numopsrequired remaining thread nothing
5806,[1 0 0 0 0 0 0],71,7,try threadsleep catch interruptedexception e
5807,[0 0 0 1 0 0 0],28,4,param args argument
5808,[0 0 0 1 0 0 0],60,9,param opsperthread number input thread
5809,[0 0 0 1 0 0 0],59,10,param daemonid id daemon calling method
5812,[0 0 0 1 0 0 0],47,6,param arg operation specific argument
5813,[0 0 0 1 0 0 0],53,8,return time individual namenode call
5814,[0 0 0 1 0 0 0],27,4,return argument
5815,[0 0 0 0 1 0 0],34,4,link executeopint int string
5816,[1 0 0 0 0 0 0],66,10,parse first argument corresponding op option
5817,[0 0 0 1 0 0 0],25,4,param args argument list
5819,[1 0 0 0 0 0 0],31,4,process common option
5820,[1 0 0 0 0 0 0],54,9,one thread perform stats operation
5821,[1 0 0 0 0 0 0],33,5,argument passed executeop
5822,[1 0 0 0 0 0 0],36,6,schedule stop daemon
5824,[1 0 0 0 0 0 0],22,3,operation type
5825,[1 0 0 0 0 0 0],19,3,nothing
5826,[1 0 0 0 0 0 0],36,6,require argument
5827,[1 0 0 0 0 0 0],41,5,remove entire benchmark directory
5829,[1 0 0 0 0 0 0],22,3,operation type
5830,[1 0 0 0 0 0 0],21,4,parse command line
5831,[1 0 0 0 0 0 0],26,4,return client name
5833,[1 0 0 0 0 0 0],164,23,directory creation statistic thread creates number directory directory name pregenerated initialization
5835,[1 0 0 0 0 0 0],21,4,parse command line
5837,[1 0 0 0 0 0 0],27,4,mkdirs operation
5838,[1 0 0 0 0 0 0],125,18,open file statistic measure many open call getblocklocations namenode handle per second
5839,[1 0 0 0 0 0 0],9,1,operation
5840,[1 0 0 0 0 0 0],43,8,generate file use existing one
5843,[1 0 0 0 0 0 0],30,7,use file open
5844,[1 0 0 0 0 0 0],20,4,file open
5845,[1 0 0 0 0 0 0],101,16,delete file statistic measure many delete call namenode handle per second
5846,[1 0 0 0 0 0 0],15,2,operation type
5847,[1 0 0 0 0 0 0],115,17,list file status statistic measure many getfilestatus call namenode handle per second
5848,[1 0 0 0 0 0 0],16,2,operation type
5850,[1 0 0 0 0 0 0],15,2,operation type
5852,[1 0 0 0 0 0 0],18,3,one storage
5853,[1 0 0 0 0 0 0],26,5,actual number block
5854,[1 0 0 0 0 0 0],33,6,get version namenode
5855,[1 0 0 0 0 0 0],26,3,register datanode
5857,[1 0 0 0 0 0 0],64,10,send heartbeat namenode ignore reply command
5858,[1 0 0 0 0 0 0],26,3,register datanode
5859,[1 0 0 0 0 0 0],59,10,fill remaining slot block exist
5860,[1 0 0 0 0 0 0],75,12,send heartbeat namenode replicate block requested
5861,[1 0 0 0 0 0 0],45,7,keep future blockreceived benchmark
5864,[1 0 0 0 0 0 0],132,21,transfer block another datanode report behalf datanode block received
5865,[1 0 0 0 0 0 0],202,31,block report statistic thread represents datanode datanodes send block report time block report may contain missing nonexisting block
5866,[1 0 0 0 0 0 0],37,7,array datanodes sorted name
5867,[1 0 0 0 0 0 0],72,13,set heartbeat interval min expiration min
5868,[1 0 0 0 0 0 0],55,8,adjust replication number datanodes
5869,[1 0 0 0 0 0 0],21,4,parse command line
5870,[1 0 0 0 0 0 0],26,3,create datanodes
5872,[1 0 0 0 0 0 0],30,4,prepare block report
5873,[0 0 0 0 0 0 1],132,14,ibrs asynchronously processed namenode next clientprotocoladdblock may throw notreplicatedyetexception
5879,[1 0 0 0 0 0 0],33,4,stop replication monitor
5882,[1 0 0 0 0 0 0],35,5,set node replication limit
5885,[0 0 0 1 0 0 0],36,5,param aargs command line parameter
5887,[1 0 0 0 0 0 0],25,4,start namenode
5888,[1 0 0 0 0 0 0],27,4,run benchmark
5889,[1 0 0 0 0 0 0],25,3,print statistic
5891,[1 0 0 0 0 0 0],15,2,configurable
5893,[0 0 0 0 1 0 0],51,2,link namenoderpcserverrefreshusertogroupsmappings
5894,[0 0 0 0 1 0 0],8,1,docroot
5898,[0 1 0 0 0 0 0],13,2,author hamer
5905,[0 0 0 0 1 0 0],88,3,see orgeclipsecdtcorecodeassisttestscompletionproposalstestgetfilefullpath
5906,[0 0 0 0 1 0 0],94,3,see orgeclipsecdtcorecodeassisttestscompletionproposalstestgetheaderfilefullpath
5907,[0 0 0 0 1 0 0],90,3,see orgeclipsecdtcorecodeassisttestscompletionproposalstestgetheaderfilename
5909,[0 0 0 0 1 0 0],23,2,link arraylistmultimap
5910,[1 0 0 0 0 0 0],73,9,class implement gwt serialization link arraylistmultimap
5912,[1 0 0 0 0 0 0],93,14,test link rollingfilesystemsink class context hdfs kerberos enabled
5913,[1 0 0 0 0 0 0],163,28,basic write test hdfs cluster kerberos enabled assume basic write succeeds complex operation also succeed
5915,[1 0 0 0 0 0 0],125,21,basic write test hdfs cluster kerberos enabled without principal keytab property set
5916,[1 0 0 0 0 0 0],32,4,restore nonsecure conf
5918,[1 0 0 0 0 0 0],52,10,setup kdc testing secure hdfs cluster
5919,[1 0 0 0 0 0 0],23,4,stop minikdc
5920,[1 0 0 0 0 0 0],59,9,creates configuration starting secure cluster
5921,[0 0 0 1 0 0 0],36,5,param cluster minicluster
5922,[0 0 0 1 0 0 0],36,6,return ugi isinki
5926,[1 0 0 0 0 0 0],67,10,limit application state relevant scheduling
5927,[1 0 0 0 0 0 0],24,5,test grid state
5928,[1 0 0 0 0 0 0],184,35,setting table height setting column header mode hidden leaf body height table would header visible leaf empty area body
5929,[1 0 0 0 0 0 0],95,14,table body height px together header make px
5931,[1 0 0 0 0 0 0],57,9,class represent naming service checkpoint
5932,[1 0 0 0 0 0 0],35,6,generate new checkpoint name
5933,[0 0 0 1 0 0 0],32,5,return checkpoint name
5937,[0 0 0 1 0 0 0],50,9,param p link printstream print
5940,[1 0 0 0 0 0 0],42,7,killed job might counter
5941,[1 0 0 0 0 0 0],43,7,killed task might counter
5942,[0 1 0 0 0 0 0],89,12,contributor john camelon ibm rational software initial api implementation
5945,[0 1 0 0 0 0 0],53,6,contributor james blackburn broadcom corp
5946,[0 0 0 0 1 0 0],40,2,see cprojectdescriptionstoragetypeproxy
5947,[0 0 0 0 1 0 0],32,2,link storagerootelementname
5948,[0 0 0 0 1 0 0],29,2,link storagetypeattribute
5949,[0 0 0 1 0 0 0],40,7,param type proxy created
5952,[0 0 0 1 0 0 0],46,3,return abstractcprojectdescriptionstorage
5954,[0 0 0 1 0 0 0],16,3,param name
5955,[0 0 0 1 0 0 0],23,3,param storagetype
5956,[0 0 0 1 0 0 0],19,3,param version
5958,[0 0 0 1 0 0 0],23,3,param maxversion
5959,[0 0 0 1 0 0 0],14,3,param el
5960,[1 0 0 0 0 0 0],139,19,interface defining icprojectdescriptionstoragetype used factory creating project description storage give project
5964,[1 0 0 0 0 0 0],68,12,document storage type id attribute root element
5965,[1 0 0 0 0 0 0],85,8,public static final string storagetypeattribute storagetypeid nonnls
5967,[1 0 0 0 0 0 0],36,4,cprojectdescription proxy type
5968,[1 0 0 0 0 0 0],81,11,constructor verifies version range minversion maxversion
5969,[1 0 0 0 0 0 0],71,12,indicates type compatible provided version
5971,[1 0 0 0 0 0 0],114,19,return new storage instance persisting loading cproject description passed iproject
5974,[1 0 0 0 0 0 0],23,2,expected
5977,[1 0 0 0 0 0 0],84,15,configure page blob directory key every file created page blob
5978,[1 0 0 0 0 0 0],99,15,configure atomic rename directory key every folder atomic rename applied
5980,[1 0 0 0 0 0 0],29,5,http cors request header
5981,[1 0 0 0 0 0 0],31,5,http cors response header
5983,[0 0 1 0 0 0 0],194,32,protect http response splitting vulnerability since value written part response header ensure header one header removing cr lf
5985,[0 0 0 1 0 0 0],36,6,return kind modification
5986,[0 0 0 1 0 0 0],44,6,return edit group codenullcode
5987,[1 0 0 0 0 0 0],48,8,return target node modification
5989,[1 0 0 0 0 0 0],74,13,return edit group collect text edits modification
5991,[1 0 0 0 0 0 0],23,4,load parser
5992,[1 0 0 0 0 0 0],41,6,add default mapreduce filter
5994,[1 0 0 0 0 0 0],37,7,find parser key
5995,[1 0 0 0 0 0 0],79,12,define configuration object load original job property
5996,[1 0 0 0 0 0 0],41,9,test dir operation local f
5997,[0 1 0 0 0 0 0],74,10,contributor red hat incorporated initial api implementation
5999,[1 0 0 0 0 0 0],16,3,nothing
6000,[1 0 0 0 0 0 0],38,6,nothing leave prefix empty
6001,[1 0 0 0 0 0 0],100,15,provide parameter info context information tied completion proposal
6002,[1 0 0 0 0 0 0],82,13,utility class compute file checksum replicated striped file
6004,[1 0 0 0 0 0 0],75,11,constructor accepts input parameter computing
6006,[1 0 0 0 0 0 0],53,8,compute aggregate block checksum block block
6008,[1 0 0 0 0 0 0],24,3,compute file md
6009,[1 0 0 0 0 0 0],58,11,create return sender given io stream pair
6010,[1 0 0 0 0 0 0],31,6,close io stream pair
6011,[1 0 0 0 0 0 0],39,5,replicated file checksum computer
6014,[1 0 0 0 0 0 0],104,17,return true sound good continue retry false severe condition totally failed
6015,[1 0 0 0 0 0 0],47,7,try datanode location block
6017,[1 0 0 0 0 0 0],30,5,repeat blockidxth block
6019,[1 0 0 0 0 0 0],24,4,get block md
6021,[1 0 0 0 0 0 0],13,2,first block
6025,[1 0 0 0 0 0 0],37,5,striped file checksum computing
6026,[1 0 0 0 0 0 0],30,6,refetch get fresh token
6029,[1 0 0 0 0 0 0],103,17,eturn true sound good continue retry false severe condition totally failed
6030,[1 0 0 0 0 0 0],24,4,get block md
6031,[1 0 0 0 0 0 0],32,2,read byteperchecksum
6033,[1 0 0 0 0 0 0],15,3,first block
6034,[1 0 0 0 0 0 0],18,2,read md
6035,[1 0 0 0 0 0 0],24,3,read crctype
6036,[1 0 0 0 0 0 0],45,9,crc type mixed file
6040,[0 0 0 0 1 0 0],75,2,see orgeclipseuiiactiondelegateinitorgeclipsejfaceactioniaction
6041,[0 0 0 0 1 0 0],114,3,see orgeclipseuiiactiondelegaterunwitheventorgeclipsejfaceactioniaction orgeclipseswtwidgetsevent
6042,[0 0 0 0 1 0 0],124,3,see orgeclipseuiiselectionlistenerselectionchangedorgeclipseuiiworkbenchpart orgeclipsejfaceviewersiselection
6043,[0 0 0 0 1 0 0],70,2,see orgeclipseuiiviewactiondelegateinitorgeclipseuiiviewpart
6044,[0 0 0 0 1 0 0],124,3,see orgeclipseuiiactiondelegateselectionchangedorgeclipsejfaceactioniaction orgeclipsejfaceviewersiselection
6050,[1 0 0 0 0 0 0],43,7,underlying action delegate
6051,[1 0 0 0 0 0 0],77,13,action view part codenullcode installed view
6052,[1 0 0 0 0 0 0],37,7,cache recent seletion
6056,[1 0 0 0 0 0 0],94,16,construct new job perform debug request example step background
6058,[1 0 0 0 0 0 0],181,30,crucial delegate action zeroarg constructor reflected existence referenced action set plugins pluginxml file
6061,[1 0 0 0 0 0 0],38,8,run action ui thread
6062,[1 0 0 0 0 0 0],96,16,return whether action run background subclass may override
6063,[1 0 0 0 0 0 0],588,74,abstractdebugactiondelegates come flavor iviewactiondelegate iworkbenchwindowactiondelegate delegate p ul liiviewactiondelegate delegate getview nullli liiworkbenchwindowactiondelegate getview nullli ul p want call updateaction selection iviewactiondelegates initialize call updateaction selection made flavor set initial enabled state underlying action iworkbenchwindowactiondelegates listen selection change debug view p
6064,[1 0 0 0 0 0 0],49,8,performs specific action element
6065,[1 0 0 0 0 0 0],102,20,return string use error dialog title failed action default return null
6068,[1 0 0 0 0 0 0],85,14,return action view part codenullcode installed view
6069,[1 0 0 0 0 0 0],225,32,initialize delegate updating delegate presentation well flavor abstractdebugactiondelegates need initial enabled state set call updateiaction iselection
6070,[1 0 0 0 0 0 0],47,8,update selection debug view
6071,[1 0 0 0 0 0 0],37,6,return recent selection
6073,[1 0 0 0 0 0 0],34,6,set recent selection
6074,[1 0 0 0 0 0 0],84,15,return whether action enabled based given selection
6076,[0 0 0 1 0 0 0],15,2,param element
6078,[0 0 0 1 0 0 0],38,5,return view part codenullcode
6079,[0 0 0 1 0 0 0],46,7,param action presentation action
6080,[0 0 0 1 0 0 0],43,6,return whether action initialized
6081,[0 0 0 1 0 0 0],28,3,return structured selection
6083,[0 0 0 0 1 0 0],19,2,link metricssource
6084,[0 0 0 0 1 0 0],11,2,link field
6088,[0 0 0 0 1 0 0],12,2,link method
6089,[0 0 0 0 1 0 0],12,2,link metric
6091,[0 0 0 0 1 0 0],21,2,link metricsregistry
6093,[0 0 0 0 1 0 0],12,2,code source
6094,[0 0 0 0 1 0 0],19,2,link mutablemetric
6095,[0 0 0 0 1 0 0],19,2,link mutablemetric
6096,[0 0 0 0 1 0 0],12,2,link metric
6097,[1 0 0 0 0 0 0],77,12,add link mutablemetric method annotated link metric
6098,[1 0 0 0 0 0 0],40,7,set source field mutablemetric
6101,[1 0 0 0 0 0 0],52,8,create new registry according annotation
6103,[1 0 0 0 0 0 0],403,62,helper class build link metricssource object annotation p given source object ul lisets link field annotated link metric link mutablemetric add link metricsregistryli li link method annotated link metric creates link mutablemetric add link metricsregistryli ul
6105,[0 1 0 0 0 0 0],36,5,author christian w damus cdamus
6106,[0 0 0 1 0 0 0],10,2,since
6108,[0 0 0 1 0 0 0],50,7,param addbutton add button
6110,[0 0 0 1 0 0 0],51,6,param renamebutton rename button
6111,[0 0 0 1 0 0 0],55,6,param activatebutton activate button
6112,[0 0 0 1 0 0 0],49,6,param buildbutton build button
6114,[0 0 0 1 0 0 0],106,12,param project project configuration whose active configuration selection changed
6115,[1 0 0 0 0 0 0],45,9,depends whether w config active
6118,[1 0 0 0 0 0 0],19,4,show problem
6119,[1 0 0 0 0 0 0],126,23,possible project configuration applied order effect build refresh handle case
6121,[1 0 0 0 0 0 0],46,6,lighterweight update configs
6123,[1 0 0 0 0 0 0],62,9,update workingset configs intersect config
6125,[1 0 0 0 0 0 0],34,5,handler activate button
6126,[1 0 0 0 0 0 0],35,5,handler rename button
6129,[1 0 0 0 0 0 0],32,5,handler add button
